path	sentence
common_voice_de_39574501.mp3	Johann Rohr von Rohrau entstammte einer Familie alten Ursprungs in Oberkärnten.
common_voice_de_39574503.mp3	Die ziemlich dicke Mauer hat eine einzige Brüstung.
common_voice_de_39574505.mp3	Sein Habitat sind die Wälder des Amazonasbeckens und der Guayanas.
common_voice_de_17769569.mp3	Saskia glaubt, dass er nur eine von Lobbyverbänden gesteuerte Marionette ist.
common_voice_de_17769570.mp3	Auweia, das gibt mindestens drei Punkte in Flensburg.
common_voice_de_17769571.mp3	Lichtquellen mit hoher Farbtemperatur werden allgemein als kalt empfunden.
common_voice_de_17769572.mp3	Mit dieser Sitzhaltung holst du dir einen steifen Nacken.
common_voice_de_17769573.mp3	Nee, Fräulein, so nicht!
common_voice_de_39602762.mp3	Bei Schwarzholz steht eine Kapelle.
common_voice_de_39602763.mp3	Dies lässt sich jedoch aufgrund der fehlenden Quellen nicht belegen.
common_voice_de_39602764.mp3	Es ist ein fleischiger Diskus vorhanden.
common_voice_de_39602766.mp3	Wendell Phillips bezeichnete Cushing bei einer Gelegenheit als den gelehrtesten Mann seiner Zeit.
common_voice_de_39602768.mp3	Der Legatus legionis war der Kommandeur einer Legion.
common_voice_de_18331102.mp3	Samantha nimmt eine Vuvuzela mit ins Stadion.
common_voice_de_18331103.mp3	Man hat noch nicht verstanden, was passiert ist.
common_voice_de_18331104.mp3	Eine letzte Windung noch.
common_voice_de_18331105.mp3	Hände dahin, wo ich sie sehen kann!
common_voice_de_18331106.mp3	Deswegen begrenzt die Kühlung die maximal mögliche Leistung.
common_voice_de_21116273.mp3	Allerdings gibt es da Bestimmungen, die die Überstellung von Unterlagen an Justizbehörden regeln.
common_voice_de_21116274.mp3	Denn nur so lassen sich die Probleme in den energieintensiven Industrien lösen.
common_voice_de_21116275.mp3	Bis gestern haben sie noch etwas vollkommen anderes befürwortet und unterstützt.
common_voice_de_21116276.mp3	Dies sind meiner Meinung nach konkrete Ziele.
common_voice_de_21116277.mp3	Um diese Probleme zu lösen, brauchen wir gute Statistiken und hochwertige Daten.
common_voice_de_18205283.mp3	Und so entsteht die beschriebene Schieflage.
common_voice_de_18205285.mp3	Langfristig brauchen wir sowieso einen Weltraumaufzug.
common_voice_de_18205287.mp3	La Paz ist der Regierungssitz von Bolivien.
common_voice_de_18205288.mp3	Abuja ist die Hauptstadt von Nigeria.
common_voice_de_35293755.mp3	Azad Hind (Briefmarken)
common_voice_de_35293756.mp3	Das Fachwerkhaus am südlichen Ortsausgang ist ein geschütztes Kulturdenkmal.
common_voice_de_35293757.mp3	Bedingt durch die langjährige Auslandserfahrung in Südamerika änderten sich Stil und Thematik.
common_voice_de_35293758.mp3	Dies ist meine erste Frage.
common_voice_de_35293759.mp3	In dieser Zeit gab es hier auch eine Zollstätte.
common_voice_de_17580498.mp3	Dieter ist ein Koffeinjunkie.
common_voice_de_17580500.mp3	Diese Aktion rückgängig machen.
common_voice_de_37762574.mp3	Nach seiner Schulzeit absolvierte er zunächst ein Bachelorstudium und später ein Masterstudium.
common_voice_de_37762575.mp3	Außerdem erreichte Borussia Dortmund das Champions-League-Halbfinale.
common_voice_de_37762576.mp3	Natürlich hängt das auch alles mit der Frage der Finanziellen Vorausschau zusammen.
common_voice_de_37762577.mp3	Durch sie entstanden die ersten Dramen seit der Antike.
common_voice_de_37762579.mp3	Er übersetzte auch Hymnen aus dem Rigveda.
common_voice_de_18606347.mp3	Mit einem Feuerwehrmann schläfst du sicher.
common_voice_de_18606348.mp3	Maroni denkt, wir kommen zu ihr, um mit ihr frühstücken zu gehen.
common_voice_de_18606349.mp3	Erstens: Gibt es eine Frau, die einen Namen hat?
common_voice_de_18606351.mp3	Der Verband lebensfreudiger Kinder fordert ein Recht auf Einkaufswagenrennen in Supermärkten.
common_voice_de_18205025.mp3	Wenn es glitzert, muss es wertvoll sein.
common_voice_de_18200400.mp3	Das wäre wirklich ausgezeichnet.
common_voice_de_18200401.mp3	Arne hat sich im Ton vergriffen.
common_voice_de_18200402.mp3	Endlich traut sich einer, es auszusprechen.
common_voice_de_18200403.mp3	In den letzten Wochen hat es sehr wenig geregnet.
common_voice_de_18200404.mp3	Weil Kupfer teurer und schwerer ist, werden Hochspannungsleitungen normalerweise aus Aluminium gebaut.
common_voice_de_18375117.mp3	Zudem werden die nächsten zwei Tage nicht benötigt.
common_voice_de_18375119.mp3	Kapstadt ist der Parlamentssitz von Südafrika.
common_voice_de_18375121.mp3	Dieses Problem kann gelöst werden.
common_voice_de_27027112.mp3	Auch bei Konzerten von Pink Floyd war dies lange Zeit üblich.
common_voice_de_27027114.mp3	Unter seiner Ägide verwaltete die Burg ein bürgerlicher Vogt.
common_voice_de_27027116.mp3	Die Zusammenfassung einer Instanz und mehrerer Stellen bildet eine Abteilung.
common_voice_de_27027117.mp3	Zufällig läuft Jake Ashley über den Weg und verliebt sich in sie.
common_voice_de_27027118.mp3	Die Inbetriebsetzung erfolgte im Prüfcenter Wegberg-Wildenrath.
common_voice_de_23393795.mp3	Seinen Sexualtrieb lebt er mit bizarren Rollenspielen im örtlichen Bordell aus.
common_voice_de_23393797.mp3	Vier Episoden wurden von Renwick fürs Radio adaptiert und mit den Darstellern neu aufgenommen.
common_voice_de_23393800.mp3	Behrens arbeitet im Format Hörspiel, Dokumentarfilm, Fernsehspiel und Spielfilm.
common_voice_de_23393801.mp3	Die Spielpaarungen wurden für jede Runde frei ausgelost.
common_voice_de_23393802.mp3	Das Paar hatte drei Söhne.
common_voice_de_26543742.mp3	Die Kapsel ist klein und kugelförmig.
common_voice_de_26543743.mp3	Die Harmonisierung erfolgte vor allem auf unterer Ebene.
common_voice_de_26543744.mp3	Das Duett soll eine Hommage an das goldene Zeitalter von Hollywood sein.
common_voice_de_26543745.mp3	Wolfgang Stegmüller studierte an der Universität Innsbruck Wirtschaftswissenschaften und Philosophie.
common_voice_de_26543746.mp3	Aus Afrika konnten sich zwei Mannschaften für die Endrunde qualifizieren.
common_voice_de_23384813.mp3	Die Teilnehmer haben die Möglichkeit, ihre Projekte einer breiteren Öffentlichkeit vorzustellen.
common_voice_de_23384814.mp3	Der Name der Band heißt übersetzt "Heilige Erde".
common_voice_de_23384815.mp3	Wir haben uns all die Jahre an unsere Haushaltsrichtlinien gehalten.
common_voice_de_23384816.mp3	Wir wollen Sie weniger im Fernsehen und häufiger in diesem Hohen Haus sehen.
common_voice_de_23384817.mp3	Die gesamte Baumaßnahme wird mehrere Jahre in Anspruch nehmen.
common_voice_de_33504275.mp3	Nicht mehr vertreten im Vergleich zum Vorjahr waren Sportler aus der Volksrepublik China.
common_voice_de_33504277.mp3	Der Sitz des Verbundes befindet sich in Milo.
common_voice_de_33504278.mp3	Minute für Daniel Brändle eingewechselt wurde.
common_voice_de_33504279.mp3	Zu Beginn ihrer Karriere hatte sie die Kampagne für die Unabhängigkeit Indiens unterstützt.
common_voice_de_33504280.mp3	Im Oktober fand sich dann erstmals wieder eine Versammlung des Vereins zusammen.
common_voice_de_19594281.mp3	Diese exterritorialen Zonen waren der einzige Ort, an dem Juden ohne Visum einreisen konnten.
common_voice_de_19594282.mp3	Nach der Saison verließ er die Haie in Richtung Grizzly Adams Wolfsburg.
common_voice_de_19594283.mp3	Sie engagiert sich seit einigen Jahren für die ganzheitliche Entwicklung von Stadtquartieren.
common_voice_de_19594284.mp3	Von den anderen Bandmitgliedern sind keine weiteren musikalischen Aktivitäten außerhalb der Band bekannt.
common_voice_de_19594285.mp3	Gleichfalls schrieb er auch zahlreiche seinerzeit sehr beliebte Klavierwerke.
common_voice_de_21137501.mp3	Es beginnt ein spannendes Kapitel ihres politischen Lebens.
common_voice_de_21137505.mp3	Die Kommission wird in Kürze einen neuen Vorschlag über Joint European ventures vorlegen.
common_voice_de_21137507.mp3	Europa muss sich solidarisch zeigen.
common_voice_de_21137510.mp3	Wie Sie wissen, gelten auch für diese Länder angebotsseitig strenge Vorgaben.
common_voice_de_21137513.mp3	Nochmals herzlichen Dank dem tschechischen Senat, dem Parlament und der Regierung!
common_voice_de_19784408.mp3	Die Lösung reagiert deutlich alkalisch.
common_voice_de_19784409.mp3	Seine Tätigkeit dort übte er bis nach dem Krieg aus.
common_voice_de_19784410.mp3	Abschlag findet sich eine Gedenktafel zur Erinnerung an dieses Ereignis.
common_voice_de_19784411.mp3	Oberhalb des Dorfes Sant’Arcangelo steht die ehemalige Benediktinerabtei Badia di Sant’Arcangelo.
common_voice_de_19784412.mp3	Das Sportteam bestand aus Francis Lane, Robert Garrett, Albert Tyler und Herbert Jamison.
common_voice_de_19606821.mp3	Die beiden versöhnen sich jedoch vorerst und fahren weiter nach Jordanien.
common_voice_de_19606824.mp3	Der Nachlass von Friedrich Zipp befindet sich in der Universitätsbibliothek Freiburg.
common_voice_de_19606826.mp3	Gegen Ende des Mittelalters scheint der Ort seine städtischen Eigenschaften verloren zu haben.
common_voice_de_19606829.mp3	Die Kirchspiele waren wiederum teilweise in Honschaften untergliedert.
common_voice_de_19606830.mp3	Das Schauener Holz ist ein von Buchen, Birken und Eichen geprägter Laubwald.
common_voice_de_21063251.mp3	Er wurde zweimal mit der Oscar Mathisen Memorial Trophy ausgezeichnet.
common_voice_de_21063252.mp3	Mit fünf Jahren Vollwaise, wuchs er bei einer Bauernfamilie auf.
common_voice_de_21063254.mp3	Duisburg-Serm gehört zu den weit überregional bedeutenden archäologischen Fundorten innerhalb des Stadtgebietes von Duisburg.
common_voice_de_21063255.mp3	Die Capitals gaben im Gegenzug Mike Gartner und Larry Murphy an die Stars ab.
common_voice_de_21063256.mp3	Es war der einzige Sieg seiner Karriere.
common_voice_de_20244299.mp3	Nach der Orkneyinga saga zwang Olav Tryggvason Jarl Sigurður, sich taufen zu lassen.
common_voice_de_20244300.mp3	Die seitlichen Sepalen sind völlig oder nur zum Teil miteinander verwachsen.
common_voice_de_20244301.mp3	Die anderen sind letztlich nur in ihrer Beziehung zum Sohn von Interesse.
common_voice_de_20244302.mp3	Unter den Gästen waren ebenfalls Heinrich Brüning und Hermann Müller, beides ehemalige Reichskanzler.
common_voice_de_20244303.mp3	Gemeinsam mit Widu-Wolfgang Ehlers war er über viele Jahre geschäftsführender Herausgeber des "Philologus".
common_voice_de_19951063.mp3	Zum ersten Mal wurde ein sowjetischer Film im Programm des Festivals gezeigt.
common_voice_de_19951064.mp3	Rena Inoue und John Baldwin Jr.
common_voice_de_19951065.mp3	Viele Arten brüten mehr als einmal im Jahr.
common_voice_de_19951066.mp3	Bekannteste Söhne des Ortes sind
common_voice_de_19951067.mp3	Aus der Probe wurde nach des Königs Tod eine Münze geprägt.
common_voice_de_23788904.mp3	Dies ist das ehrgeizigste Verkehrsabkommen, das je von zwei Ländern unterzeichnet wurde.
common_voice_de_23788905.mp3	Alle Begegnungen werden in einer Partie entschieden.
common_voice_de_23788906.mp3	Die unbeliebte Platzhalter-Tasche bei zweisitzigen Mofa-Rollern fällt damit weg.
common_voice_de_23788907.mp3	Der östliche Teil des Maars wird von einem Hochmoor eingenommen.
common_voice_de_23788908.mp3	Deshalb, Herr Präsident, habe ich dafür gestimmt.
common_voice_de_19990674.mp3	Die britische Regierung behinderte und unterließ in einzelnen Fällen mögliche Hilfeleistungen.
common_voice_de_19990675.mp3	Erfrierungen waren häufig, und nicht selten verloren Besatzungsmitglieder dadurch Finger.
common_voice_de_19990676.mp3	Die eiförmigen Steinfrüchte sind zuerst rot und später glänzend schwarz.
common_voice_de_19990677.mp3	Er arbeitete allerdings auch an klassischer Mathematik.
common_voice_de_19990679.mp3	Aus Tokio kam die Antwort, dass der Zeitpunkt für den Kaiser ungünstig gewählt sei.
common_voice_de_18833111.mp3	Vom Alter her könnte seine Frau auch seine Tochter sein.
common_voice_de_18833113.mp3	Es bahnt sich bereits das nächste Unglück an.
common_voice_de_17829063.mp3	Wie soll man nachweisen, dass der Mangel schon vorher bestand?
common_voice_de_17829064.mp3	Der Schalter hat wohl einen Wackelkontakt.
common_voice_de_17829066.mp3	Ventilator einschalten.
common_voice_de_25991674.mp3	Für keine der Annahmen gibt es Belege.
common_voice_de_25991675.mp3	Der südliche Teil wurde auch als „Dhaleswari“-Wildtierschutzgebiet empfohlen.
common_voice_de_25991676.mp3	Sie wurde von American Tobacco's Lucky Strike-Zigaretten gesponsert.
common_voice_de_25991677.mp3	Ähnliche Strukturen in Narbonne, Reims und Bavay wurden als Kornspeicher verwendet.
common_voice_de_25991678.mp3	Murphy bestand darauf, dass Evers als Manager zurückgetreten sei, was Evers dementierte.
common_voice_de_37819656.mp3	Diesen Punkt lehnen wir ab.
common_voice_de_37819657.mp3	Dieter lebt zurzeit in der Bretagne.
common_voice_de_37819658.mp3	Über das Slawische gelangte dieses Wort ins Deutsche.
common_voice_de_37819659.mp3	Senjawin starb drei Jahre später und wurde im Beisein des Zaren im Alexander-Newski-Kloster beigesetzt.
common_voice_de_37819660.mp3	Bis dahin übernahmen Bernard Haitink und Pierre Boulez die Leitung des Orchesters.
common_voice_de_39643814.mp3	Während des Studiums schloss er sich der Studentenverbindung Phi Gamma Delta an.
common_voice_de_39643815.mp3	Er studierte Philosophie und Katholische Theologie am "Asmara Catholic Theological Institute".
common_voice_de_39643816.mp3	Der Name findet sich in einer stark fragmentierten Weihinschrift von der Athener Akropolis.
common_voice_de_39643818.mp3	Der etwas größere Anteil überwiegend dazwischen ist offen und wird fast vollständig beackert.
common_voice_de_39643819.mp3	Hansen war Sohn eines Bauern.
common_voice_de_18205561.mp3	Am Horizont steigt Rauch auf.
common_voice_de_18205564.mp3	Viele haben die empfohlene Dosis bereits mit dem Brotaufstrich beim Frühstück zu sich genommen.
common_voice_de_25009808.mp3	Wie bei anderen Einkunftsarten können auch bei Renten Werbungskosten und Freibeträge geltend gemacht werden.
common_voice_de_25009809.mp3	Fast jedes zweite Haus lebte von der Landwirtschaft.
common_voice_de_25009810.mp3	Bei ihrer Rechtsprechung vertreten die Richter nicht ihr Land, sondern müssen völlig unabhängig urteilen.
common_voice_de_25009811.mp3	Die Lehrveranstaltungen werden größtenteils durch Professoren der Fakultät für Betriebswirtschaftslehre durchgeführt.
common_voice_de_25009812.mp3	Immer wieder ist sie Teil des Rateteams in der Sendung "Dings vom Dach".
common_voice_de_21177877.mp3	Wir dürfen die türkischen Zyprer nicht in der Kälte stehen lassen.
common_voice_de_21177878.mp3	Von einer reinen Innenpolitik kann nicht mehr die Rede sein.
common_voice_de_21177879.mp3	Das war das traditionelle Mittel zur Kontrolle einer nicht existenten Inflation.
common_voice_de_21177880.mp3	Einem Punkt im Bericht von Frau Randzio-Plath kann ich nicht ganz zustimmen.
common_voice_de_21177881.mp3	Dies halte ich nicht für akzeptabel!
common_voice_de_23377330.mp3	Dabei kann es sich auch um Ornamente, Werbung oder Bedienungsanleitungen handeln.
common_voice_de_23377331.mp3	Es erfolgte der Umzug des Hauptsitzes nach Tübingen in Baden-Württemberg.
common_voice_de_23377332.mp3	Dazu gehörten unter anderem die Addams Family.
common_voice_de_23377333.mp3	Die Regeln müssen für alle gleich sein.
common_voice_de_23377334.mp3	In der Nähe des Ortes fließen die Schwarze Elster und die Kleine Elster.
common_voice_de_19145196.mp3	Daher beherrscht ein Teil der Einwohner noch die deutsche Sprache.
common_voice_de_19145197.mp3	Alle drei Brüder gehörten dem Corps Delta Aachen an.
common_voice_de_19145198.mp3	Die Ausführung eines Neubaus zog sich jedoch noch zwei Jahrzehnte hin.
common_voice_de_19145199.mp3	Sie hat eine jüngere Schwester namens Melissa, die als Stop-Motion-Animatorin tätig ist.
common_voice_de_19145200.mp3	Die Hauptvertreter der „amerikanischen“ Fraktion seien Fritz Thyssen und Hjalmar Schacht gewesen.
common_voice_de_19987972.mp3	In Zukunft wird evtl.
common_voice_de_19987973.mp3	Der Wechsel nach Erfurt stellte sich allerdings schnell als Fehleinschätzung heraus.
common_voice_de_19987974.mp3	Er wurde im Dorf Dilek in der ostanatolischen Provinz Elazığ geboren.
common_voice_de_19987978.mp3	Das Besucherzentrum des Nationalparks stellt eine touristische Hauptattraktion der Insel dar.
common_voice_de_19987981.mp3	Eine Bahnverbindung besteht via Leicester nach Birmingham und London.
common_voice_de_27064204.mp3	Mit den schwarzen Steinen spielt er bevorzugt die Russische oder Sizilianische Verteidigung.
common_voice_de_27064205.mp3	In der Gemeinde Kall gibt es die Ortschaft Urft, die die Urft durchfließt.
common_voice_de_27064207.mp3	Die Europäische Union wird ihr Herangehen an die Ukraine überdenken müssen.
common_voice_de_27064210.mp3	Archäologische Ausgrabungen und Funde von Megalithanlagen belegen die vorgeschichtliche Besiedlung.
common_voice_de_27064212.mp3	Der Übergang zum Kammerflimmern ist fließend.
common_voice_de_18230947.mp3	Am ersten Tag werde ich Sie immer wieder darauf hinweisen.
common_voice_de_18230949.mp3	Durch den neuen Duschkopf sparen Sie bis zu vierzig Prozent Wasser und damit letztlich auch Gas.
